ID,Source,Syllabary,Transliteration,English,Story,Chapter,Line,Author,Speaker,Locked,Source_ID,Tone
1339,ced,ᎫᏩᏧᏁᎦ ᏡᎬ ᎤᏩᏂᎸ ᎠᎾᎦᎵᏍᎩ.,kuwachunega dluhgv uwahnilv anagalisgi.,Lightning struck *a sycamore* tree.,,,,,,False,1340.1,ku:wachú:ne:ga dluhgv̋: ù:wa:hnilv́ anà:gali:sgi.
1340,ced,ᎫᏩᏯ ᏥᏈᏍᏗ ᎦᎾᏕᎪ ᎪᎩ ᏱᏄᎵᏍᏔᎾ.,kuwaya tsgwisdi ganadego gogi yinulstana.,He sells a lot of *huckleberries* in the summer.,,,,,,False,1341.1,kuwá:ya tsgwi̋:sdi ganadé:gó go:gi yinű:lstana.
1341,ced,ᎫᏩᏲ ᏫᏚᎸᏫᏍᏓᏁᎰ ᏦᏍᏓᏓᏅᏟ.,kuwayowidulvhwisdaneho josdadahnvhli.,My brother works at *Pryor.*,,,,,,False,1342.1,kuwá:yőwidù:lv̌:hwísdà:ne:hó jo:sdada:hnv̋:hli.
1342,ced,ᎦᏙ ᏣᏛᏁᏗ ᏕᏧᎪᏓ ᎦᏰᏉᏂ ᏅᎩᏁᎢ?,gado jadvnhdi dejukda gayegwoni nvhginei?,What are you planning to do *July* 4th?,,,,,,False,1343.1,gadò: jadv:nhdi̋: de:jú:kda gaye:gwǒ:ni nvhgi:ne̋:’i?
1343,ced,ᎬᏟ ᏧᏲᎯ ᎩᏟ ᎠᎩᏍᎪᎵᏗ.,kvhli juhyohi gihli aksgolhdi.,I have *a coon* dog for sale.,,,,,,False,1344.1,kv:hli jű:hyohi gi:hli aksgǒ:lhdi.
1344,ced,ᎤᏗᏍᎦᏝ ᎡᎵᏍᎬ ᎠᏎᏃ ᎬᏂᎨᏒ ᏓᎦᏙᎬᎢ.,udisgahla elisgv asehno kvnigesv dagadogvi.,He thought he was hiding‚ but he was standing *in view.*,,,,,,False,1345.1,u:dǐ:sgáhla ě:lî:sgv́ a:sé:hnó: kv:nigè:sv̋ dagadô:gv̌:’i.
1345,ced,ᎯᎠ ᏗᎦᎶᎩᏍᎩ ᏆᎾ ᏓᏛᎯᏍᏗᏍᎪ ᏕᎦᎾᏕᎪᎢᏃ.,hia digalogisgi kwana datvhisdisgo deganadegoihno.,This farmer raises *peaches* and sells them.,,,,,,False,1346.1,hi’a digalo:gi̋:sgi kwana dà:tvhisdǐ:sgó de:gánadé:gó:’ihno.
1346,ced,ᏑᏓᎵ ᎢᎳᏏᏗ ᎢᎦᏅᎯᏓ ᏆᎾᏓᏲᎭ ᎣᏥᎪᏩᏔ.,sudali ilasihdi iganvhida kwandayoha ojigowahta.,We saw a six-foot *cobra.*,,,,,,False,1347.1,sǔ:dáli i̋:là:sihdi i:gánv:hi̋:da kwandáyo:ha ò:ji:gò:wahta.
1347,ced,ᎪᎩ ᏱᏄᎵᏍᏔᎾ ᏆᏄᎾᏍᏗ ᏕᎦᏕᏍᎪ ᎡᏥ ᎠᎴ ᏕᎦᎶᏗᏍᎪᎢ.,gogi yinulstana kwanunsdi degadesgo eji ale degalhdisgoi.,Every summer my mother picks *plums* and cans them.,,,,,,False,1348.1,go:gi yinű:lstana kwanú:nsdi de:gádé:sgó e:ji alé de:gálhdǐ:sgó:’i.
1348,ced,ᎪᎩ ᎤᏗᏞᎩ ᏗᏛᎪᏗ ᎾᏂᏪᏍᎬ ᎶᎶ.,gogi udihlehgi ditvgodi naniwesgv lolo,You can hear *locusts* in the heat of the summer.,,,,,,False,1349.1,go:gi u:dǐ:hléhgi̋ di:tv̋:gò:di nà:ni:wè:sgv̋ lo:lo
1349,ced,Ꮎ! ᎠᎭᏂ ᎠᏕᎳ ᏥᏍᎩᏚᎦ.,na ahani adela jikstuga.,*Here!* Here is the money I owe you.,,,,,,False,1352.1,nâ áhani adě:la jikstű:ga.
1350,ced,ᎭᏢ ᏕᎯᎲᎦ Ꮎ ᏗᎦᏆᏘᏗ?,hahlv dehihvga na digawatdi?,Where did you put *those* wheels?,,,,,,False,1353.1,ha:hlv́ de:híhv̂:ga ná diga̋:watdi?
1351,ced,ᎾᎯᏳᎢᏍ ᎩᎳ ᏖᏏ?,nahiyuis kila tesi?,You’re not going until *then?*,,,,,,False,1355.1,nǎ:híyű:’is kila té:si?
1352,ced,ᎯᏍᎩ ᎾᏂᎠ ᏧᏂᎸᏫᏍᏓᏁᎯ.,hisgi nania junilvhwisdanehi.,*There are* five workers.,,,,,,False,1356.1,hisgi nani̋:’a ju:ni:lv̌:hwísdà:ne̋:hi.
1353,ced,ᏗᎦᏙᎬ ᎾᎥ ᏩᎴᎲᎦ.,digadogv nav hwalehvga.,Go stand *near* him.,,,,,,False,1357.1,digadô:gv̋ na’v̋ hwalé:hv̀:ga.
1354,ced,ᎯᎦᏔᎭᏍ ᏁᏩᏓ ᏦᏢᏗ?,hiktahas newada johlvhdi?,Do you know how to make *hominy?*,,,,,,False,1359.1,hiktahás ne:wada jo:hlvhdi̋?
1355,ced,ᏂᎦᏓ ᏴᏫ ᎬᏩᏛᎦᏅ ᎦᏬᏂᏍᎬᎢ.,nigada yvwi gvwhtvganv gawonisgvi.,*All* the people heard him speak.,,,,,,False,1362.1,niga̋:da yv:wi gv:whtv:gâ:nv́ gawó:ni:sgv̋:’i.
1356,ced,ᎦᏳᎳᏍ ᏨᎨᏫᏎ ᏄᏪᏒᎢ?,gayulas jvkewsa nuwesvi,Have you already forgotten *what he said?*,,,,,,False,1363.1,gá:yu:lás jv:kě:wsa nù:wè:sv̋:’i
1357,ced,ᏪᏌ ᏂᎦᏪᎠ.,wesa nigawea,A cat *is meowing.*,,,,,,False,1363.1,wě:sa nigawé’a
1358,ced,ᏂᎪᎯᎸ ᎠᎳᏍᎦᎵᏍᎪ ᎪᎩ ᏱᎩ.,nigohilv alasgalisgo gogi yigi.,He’s *always* playing ball during the summer.,,,,,,False,1364.1,nigo:hí:lv̋: à:lâ:sgalǐ:sgô go:gi yi̋gi.
1359,ced,ᏅᏅᏓᎩ ᏩᏥ Ꮟ ᎠᎹᏱ ᏫᏂᏣᏕᏘᏅᎾ.,hnvnhdagi waji si amayi winijadetinvna.,*Take* your watch *off* before you dive into the water.,,,,,,False,1365.1,hnv́nhdagi wǎ:ji sí amǎ:yi winijadé:tinv̋:na.
1360,ced,ᏓᎩᏏ ᏄᏩᏅᏔᏅ ᎦᎶᎯᏍᏗᎢ.,daksi nuwanhtanv galohisdii.,*He put* a lock on the door.,,,,,,False,1366.1,daksî nù:wá:nhtanv́: galo:hisdi̋:’i.
1361,ced,ᏂᎯ ᏍᏓᏟᏃᎮᏗ ᎤᏚᎵᎭ.,nihi sdahlinohehdi uduliha.,He wants to talk to *you.*,,,,,,False,1367.1,nihi sdahlino:hehdi̋: ù:du:lǐ:ha.
1362,ced,ᏂᎬ ᎤᏪᏍᏓᏁᎵᏙᎰ ᎠᏗᎭ.,nikv uwesdanelidoho adiha.,She says she hurts *all over.*,,,,,,False,1368.1,nikv̋: ù:wě:sdâ:nelǐ:dô:hó: à:dǐ:ha.
1363,ced,ᏂᎬ ᎤᏪᏙᎵᏓᏍᏗ ᎤᎸᏉᏗ.,nikv uwedolidasdi ulvkwdi.,She likes to go *everywhere.*,,,,,,False,1368.1,nikv̋: uwe:do:lǐ:dâ:sdi̋: u:lv̌:kwdi.
1364,ced,ᏃᏊ ᏍᏕᏅᏍᏗ ᎤᏚᎵᎭ.,nogwu sdenvsdi uduliha.,He wants you two to go *now.*,,,,,,False,1369.1,nǒ:gwú: sde:nv̀:sdi̋ ù:du:lǐ:ha.
1365,ced,ᏯᏂᎷᎩᏊ ᏑᎾᎴ ᏃᏊᎴ ᏄᏂᎷᏨᎾᏊ ᏱᎩ.,yaniluhgigwu sunale nogwule nuniluhjvnagwu yigi.,They might come tomorrow *and then* they might not.,,,,,,False,1370.1,yáni:lúhgigwu suná:le̋ nǒ:gwú:lé nu:ní:luhjv̋:nagwu yǐ:gi.
1366,ced,ᏧᏯᏖᎾ ᏓᏃᏢᏗᏍᎪᎢ ᏃᏥ.,juhyahtena danohlvhdisgoi nohji,They make lumber out of *pine.*,,,,,,False,1371.1,juhyahtě:na dà:no:hlvhdi:sgó’i nohji
1367,ced,ᏥᏈᏍᏗ ᏃᏈᏏ ᎠᏂᎧᎳ ᎪᎯ ᎤᏒᎢ.,tsgwisdi nokwsi anikala kohi usvi.,There are a lot of *stars* out tonight.,,,,,,False,1372.1,tsgwi̋:sdi nokwsi à:ni:ká’la kò:hi usv̋:’i.
1368,ced,ᏕᎦᎳᏅᏛ ᏱᏚᏁᏍᏓᎳᏓ ᏃᏯ ᎠᏂᎳᎨᏯᏛᏍᎪᎢ ᏅᏃᎯ ᏧᏂᎸᏫᏍᏓᏁᎯ.,degalanvdv yidunesdalada noya anilageydvsgoi nvnohi junilvhwisdanehi.,When the streets freeze over‚ the road maintenance crews dump *sand* on them.,,,,,,False,1373.1,degalanvdv yidunesdalada noya anilageydvsgo’i nvnohi junilvhwisdanehi.
1369,ced,ᏫᎵ ᏄᏓᎴ ᏓᏆᎴᎳ ᎤᎭ.,wili nudale dagwalela uha.,Willy has a *different* car.,,,,,,False,1374.1,wǐ:li nu:dále̋: dagwalé:la ù:ha.
1370,ced,ᏙᏳ ᏂᏣᏓᏅᏛᎾ.,doyu nijadanhtvna,*You are* really *crazy.*,,,,,,False,1375.1,dǒ:yű nì:jadá:nhtv̋:na
1371,ced,ᏄᏟᏍᏛ ᏤᏒ ᎯᏲᏎᎸᎢ.,nuhlisdv jesv hiyoselvi.,Tell him to come *as quickly as possible.*,,,,,,False,1376.1,nù:hlí:sdv̋: jé:sv hi:yò:sě:lv̋:’i.
1372,ced,ᏄᎳ‚ ᏓᎩᏂᎪᏂᏲᏥᏍ.,nula daginigohniyojis.,*Hurry‚* or we’ll be late.,,,,,,False,1377.1,nű:la daginí:go:hni:yò:jî:s.
1373,ced,ᏄᎳ. ᎪᎱᏍᏗ ᎬᏃᎯᏎᏗ ᎠᏆᏚᎵ.,nula gohusdi gvnosehdi agwaduli.,*Come here.* I want to tell you something.,,,,,,False,1378.1,nǔ:la go:hű:sdi gv:no:séhdi̋ à:gwadu:lí.
1374,ced,ᏔᎵᏍᎪᎯ ᎢᏳᏟᎶᏓ ᎢᎬᎾᏕᎾ ᏚᏫᏌ ᏄᎾ.,talsgohi iyuhliloda iyuhliloda duhwisa nuna,He has twenty acres of *potatoes* planted.,,,,,,False,1379.1,tálsgo:hi iyuhliloda iyú:hli:lő:da dù:hwisá nǔ:na
1375,ced,ᎦᏙ ᎤᏍᏗ ᏂᏨᏅᏗ ᎯᏃᎨᏂ?,gado usdi nijvnhdi hihnogeni?,What do *you have on* your arm?,,,,,,False,1380.1,gado u:sdi nijv́:nhdi hihno:ge̋:ni?
1376,ced,ᎯᎳ ᎢᏴ ᏖᏏ ᏄᏯᎩ?,hila iyv tesi nuyagi,When are you going to *New York?*,,,,,,False,1381.1,hilá: iyv̋: té:si nǔ:yá:gi
1377,ced,ᎢᎦ ᎡᎯ ᏅᏓ ᎤᏔᎾ ᏏᏅ ᏒᏃᏱ ᎡᎯ ᏅᏓ ᎨᏒᎢ.,iga ehi nvda utana sihnv svnoyi ehi nvda gesvi.,The *sun* is bigger than the *moon.*,,,,,,False,1382.1,i:ga e̋:hi nv:da u:tana si:hnv́ sv:nǒ:yi e̋:hi nv:da gè:sv̋:’i.
1378,ced,ᏅᏓᏕᏆ ᎧᎸ ᎠᏓᎴᏂᏍᎪ ᎤᏴᏢᎢ.,nvdadegwa kalv adalenisgo uhyvdlvi.,It starts getting cold in the month of *November.*,,,,,,False,1383.1,nv:dadě:gwa ká’lv̋: à:dale:nǐ:sgô: u:hyv:dlv̋:’i.
1379,ced,ᎭᏢ ᏅᏓ ᏗᏎᏍᏗ?,hadlv nvda disesdi,Where is a *calendar?*,,,,,,False,1384.1,ha:dlv̋: nv:da di̋:sesdi
1380,ced,ᏅᏓᎩ ᏩᏇᏙᎸ ᏙᎢ ᎨᏙᎲ ᎢᎪᎯᏓ.,nvdagi wagwedolv toi gedohv igohida.,I went to *Texas* during my vacation.,,,,,,False,1385.1,nv:dá:gi wà:gwě:dô:lv tő:’i ge:dô:hv̋: i:go:hi̋:da.
1381,ced,ᏦᎯᏳᎭᏍ ᏅᏙᎯ ᎤᏪᏙᎸ ᎨᏒ ᏴᏫ?,johiyuhas nvdohi uwedolv gesv yvwi?,Do you believe that man has been *on the moon?*,,,,,,False,1386.1,jo:hiyu:hás nv:dő:hi ù:we:dò:lv̋ gè:sv̋ yv:wî?
1382,ced,ᏅᎩ ᎢᏳᏟᎶᏓ ᎠᏓᎾᏫᏍᏗᏍᎪ ᏂᏚᎩᏨᏂᏒᎢ.,nvhgi yuhliloda adanawsdisgo nidugijvhnisvi.,He runs *four* miles every morning.,,,,,,False,1387.1,nvhgi yú:hli:lő:da à:danâ:wsdi:sgó: nidù:gijv:hní:sv̋:’i.
1383,ced,ᎫᏰᏉᏂ ᏅᎩᏁ ᏙᎢ ᎠᏁᏙᎰ ᎢᎦᏓ ᏧᏂᎸᏫᏍᏓᏁᎯ.,kuyegwoni nvhgine toi anedoho igada junilvsdanehi.,Some workers have a day off on the *Fourth* of July.,,,,,,False,1388.1,kuye:gwǒni nvhgi:ne̋: tő:’i à:ně:dô:hó i:gá:da junilv:sdà:ne̋:hi.
1384,ced,ᏅᎩᏁ ᎢᎦ ᎢᎮᏙᎸᎢ.,nvhgine iga ihedolvi.,Come back on *Thursday.*,,,,,,False,1389.1,nvhgi:né i:ga i:hé:dó:lv:’i.
1385,ced,ᏅᏃᎯ ᎠᏰᏟ ᎠᎢ ᎩᎶᎢ.,nvnohi ayehli ai kiloi.,Someone is walking in the middle of the *road.*,,,,,,False,1390.1,nv:no:hi aye̋:hli á:’i kilő:’i.
1386,ced,ᏅᏩᏙᎯᏯᏓ ᎢᏕᎮᏍᏗ.,nvwhtohiyada idehesdi.,Let’s live in *peace.*,,,,,,False,1391.1,nvwhto:hi̋:yada ì:dě:hê:sdi.
1387,ced,ᎤᏴᏜ ᎣᏂᏱᏍᎬ ᎤᏬᏘ ᎠᏆᏚᎵᎭ.,uhyvdla oniyisgv nvwoti agwaduliha.,I want *medicine* for a cold.,,,,,,False,1392.1,u:hyv:dla o:ní:yi:sgv̋: nv:wô:ti à:gwadu:lǐ:ha.
1388,ced,ᏞᏍᏗ ᏥᎭᏗᏔᎯ Ꮎ ᎤᏬᏘ ᎠᏓᎯᎯ.,hlesdi jaditahvi na nvwoti adahihi,Don’t drink that *rubbing alcohol.*,,,,,,False,1393.1,hlè:sdí jadi:tahv̌:’î ná nv:wô:ti ada̋:hihî
1389,ced,ᏗᎦᎨᏗ ᎨᏒ ᏗᏌᎳᏙᏗ ᏅᏯ ᎩᎶ ᏃᏍᏕᎵᏍᎬᎾ ᏱᎩ.,digagedi gesv disaldodi nvya kilo nosdelisgvna yigi.,The *rocks* were too heavy to lift if no one helped.,,,,,,False,1394.1,diga:ge̋:di gè:sv̋ disaldo:di̋ nv̀:ya kilő no:sdé:lì:sgv̋:na yi̋gi.
1390,ced,ᏅᏯ ᏗᏛᏓᏅᎢ ᎠᏁᏍᎨᏔᏅ ᎠᏓᏁᎸ ᎦᏁᎳ.,nvya dikvdanvi ahnekstanv adanelv ganela.,He lives in a house made of *bricks.*,,,,,,False,1395.1,nv̀:ya di:kv:dà:nv̋:’i a:hne:kstanv̋ à:da:ně:lv̋: ganě:la.
1391,ced,ᎤᏲᎯ ᎣᏓᎸ ᏚᏙᎥ ᎦᏁᎳ.,nvyohi odalv dudov ganela.,She lives at a place called *Rocky* Mountain.,,,,,,False,1396.1,nv̀:yő:hi ò:dalv̋: dù:dó:’v̋: ganě:la.
1392,ced,ᏅᏲᎯ ᎤᏬᏢᏅ ᏠᎨᏏ.,nvyohi uwohlvhnv dlogesi.,He made a garden in a *rocky place*,,,,,,False,1396.1,nv̀:yő:hi ù:wo:hlv:hnv́ dlo:ge̋:si.
1393,ced,ᏙᏓᎸ ᎦᎸᎳᏗ ᎠᏁᎰ ᎠᏬᎭᎵ.,dodalv galvladi aneho awohali.,Eagles live high atop the *mountains.*,,,,,,False,1399.1,dò:dalv̋ galv̋:la’di à:ně:hó awǒ:há’li.
1394,ced,ᎣᎦᎳᎰᎹ ᏥᎩ ’ᎩᎦᎨ ᎠᏍᎦᏯ’ ᎠᏗᎭ ᎠᏂᏣᏓ ᎤᏂᏬᏂᎯᏍᏗ.,oklahoma jigi gigage asgaya adiha anijahda uniwonihisdi.,*Oklahoma* means ’red man’ in the Choctaw language.,,,,,,False,1400.1,o:klaho:ma ji̋gi gǐ:gáge̋ asgaya à:dǐ:ha ani:jahda u:ni:wò:ni̋:hisdi.
1395,ced,Ꮎ ᎠᏍᎦᏯ ᎣᎦᎾ ᏓᏌᏛᎥᏍᎪᎢ.,na asgaya ogana dasadvsgoi.,That man traps *groundhogs.*,,,,,,False,1401.1,ná asgaya ǒ:gána dà:sadv̂:sgó:’i.
1396,ced,Ꮎ ᎣᏝ ᎠᎬᏍᏉᏍᏙᏗ ᎡᏍᎬᏏ.,na ohla agvsgwosdohdi eskvsi.,Hand me the face *soap.*,,,,,,False,1404.1,ná o:hla agv:sgwő:sdohdi e:skv́si.
1397,ced,ᎣᏂ ᎤᎷᏨᎢ.,ohni uluhjvi.,He came *afterwards.*,,,,,,False,1406.1,o:hni ù:lúhjv̌:’i.
1398,ced,ᏥᏙᎬ ᎣᏂ ᏗᏜ ᎯᏙᎨᏍᏗ.,jidogv ohni didla hidogesdi.,Stand *behind* me.,,,,,,False,1407.1,jidô:gv̋: o:hni dí:dla hidô:gé:sdi.
1399,ced,ᎯᎠ ᎭᏫᏯ ᎣᏍᏓ ᎠᎩᏍᏗ.,hia hawiya osda agisdi.,This meat is *good* to eat.,,,,,,False,1410.1,hi’a hawi:ya ő:sda ágì:sdi.
1400,ced,ᎣᏍᏓ ᎦᏬᏂ.,osda gawoni.,He speaks *well.*,,,,,,False,1410.1,ő:sda gawó:ni.
1401,ced,ᎣᏍᏓ ᎧᏃᎮᏓ ᎠᎵᏣᏙᎲᏍᎩ.,osda kanoheda alhjadohvsgi.,He’s a preacher of the *gospel.*,,,,,,False,1411.1,ő:sda kanohě:da alhjadő:hvsgi.
1402,ced,ᎣᏏ ᎾᏆᏛᎿᏕᎦ.,osi nagwadvhnadega.,I am doing *fairly well.*,,,,,,False,1412.1,osí nà:gwadv:hnadê:ga.
1403,ced,ᎭᏢ ᏓᏥᎧᏂ ᎯᎠ ᎣᏏ?,hadlv dajikahni hia osi,Where shall I set this *stove?*,,,,,,False,1413.1,há:dlv̋: dají:kahni hi’a ó:si
1404,ced,ᎢᏤ ᎣᏏ ᎠᏓᏍᏓᏴᏗ ᎤᏓᏒᏅ ᎠᎾᏓᎪᎾᏘᏗᏍᎬᎢ.,ije osi adasdayhdi udasvhnv anadagonatdisgvi.,She won *a* new *range* in a contest.,,,,,,False,1414.1,ije̋: ó:si ada:sdà:yhdi̋: ù:da:svhnv́ à:nada:gò:natdí:sgv̋:’i.
1405,ced,ᎣᏏ ᎠᎦᎾᏬᎯᏍᏗ ᏗᎲᏘᏗ ᎠᏓ ᏓᏍᏆᎸᏍᎦ.,osi aganawohisdi dihvtdi ada dasgwalsga.,He’s cutting wood for *a heating stove.*,,,,,,False,1415.1,ó:si aga:nawo:hisdi̋: di:hv̋:tdi adá dà:sgwâ:lsgá.
1406,ced,ᎣᏏᏊᏍ ᏣᏓᏅᏔ?,osigwus jadanhta?,Do you feel *all right?*,,,,,,False,1416.1,o:sí:gwus jada:nhta?
1407,ced,ᎣᏏᏲ. ᏙᎯᏧ?,osiyo tohiju?,*Hello.* Are you well?,,,,,,False,1417.1,o:síyo to:hi̋:ju?
1408,ced,ᏗᏌᏛᏗ ᎬᏗ ᏕᎦᏂᏱᏍᎪ ᏥᏍᏚ.,disadvdi gvhdi deganiyisgo jisdu.,He catches rabbits with *traps.*,,,,,,False,1419.1,di:sadv́:di gv̋:hdi d:egání:yi:sgô: jisdu.
1409,ced,ᏔᏎᎦ ᏌᏊ ᏂᏛᎴᏂᏍᎩ ᏔᎵᏍᎪ ᏩᏍᏘ.,tasehga sagwu nidvlenisgi talsgo wasti.,Count from *one* to twenty.,,,,,,False,1420.1,taséhga sà:gwű: nidv:lé:ni̋:sgi tálsgo: wà:sti.
1410,ced,ᏌᎪᏂᎨ ᎤᎵᏑᏫᏓ ᎤᎵᏍᏚᎳ.,sahkonige ulsuhwida ulsdula.,He’s wearing a *blue* cap.,,,,,,False,1421.1,sahkǒ:níge̋: u:lsű:hwida ù:lsdú:la.
1411,ced,ᎤᎾᏤᏥᏍᏗ ᏌᎵ ᏧᏂᎩᏍᏗ ᎤᏂᎸᏉᏗ.,unajetsdi sali junigisdi unilvkwdi.,Possums like to eat *persimmons.*,,,,,,False,1422.1,u:naje̋:tsdi sali ju:ni:gì:sdi̋ u:ni:lv̌:kwdi.
1412,ced,ᏌᎵᎫᎩ ᏥᏰᏒ ᎥᏓᎵ ᎦᏑᎲᏍᎬᎢ.,saligugi jiyesv vdali gasuhvsgvi.,I hooked *a snapping turtle* while I was fishing at the pond.,,,,,,False,1423.1,saligú:gi ji:yè:sv́ v:dalí gà:suhv́sgv̋:’i.
1413,ced,ᏔᎵᏦᏁ ᎬᏗ ᏥᏲᎸ ᏌᎶᎵ.,talijone gvnhdi jiyolv saloli,I shot *a squirrel* with a .22 rifle.,,,,,,False,1424.1,talí:jo:ne̋ gv̋nhdi ji:yò:lv́ salǒ:li
1414,ced,ᏧᎦᏃᏮ ᎾᎾᏛᎾᏗᏍᎪ ᏌᏌ ᎪᎳ ᏱᏄᎵᏍᏔᎾ.,juganawv nanadvnhdisgo sasa gola yinulstana.,*Geese* head south when it turns winter.,,,,,,False,1425.1,ju:gá:nawv̋: nà:nadv́:nhdi:sgó sa:sa gő:la yinű:lstana.
1415,ced,ᎯᎠ ᏅᏯ ᏍᏓᏯ.,hia nvya asdaya,This rock is *hard.*,,,,,,False,1426.1,hi’a nv̀:ya asda̋:ya
1416,ced,ᏍᏓᏯ ᏚᎸᏫᏍᏓᏁ.,sdaya dulvhwisdane.,He’s working *hard.*,,,,,,False,1426.1,sda̋:ya dù:lv̌:hwísdà:ne.
1417,ced,ᏍᏕᏱᏓ ᎪᏢᏔᏅ ᎠᏓᏁᏐᎳᏕᏗ ᎤᏃᏢᎭ.,sdeyida gohlvhtanv adanesoladehdi unohlvha.,They have a swing made of *rope.*,,,,,,False,1427.1,sde:yída go:hlvhtanv̋: ada:ne:só:ladehdi̋: ù:no:hlv̌:ha.
1418,ced,ᏍᏗᎩᏓ ᏚᏂᏯᏪᎬᎢ ᏍᏆᏞᏍᏗ ᏚᎾᏁᎶᏅᎢ.,sdikida duniyawegvi sgwahlesdi dunanelohnvi.,They were *a little* tired from playing ball.,,,,,,False,1429.1,sdi̋:kida dù:niyawé:gv̌:’i sgwà:hle̋:sdi dù:ná:ne:lo:hnv̋:’i.
1419,ced,ᎯᏍᏚᏅ ᏍᏚᏗ Ꮎ ᏩᎦ ᎠᏂᎶᏐᎲᎢ.,hisduhnv sdudi na wahga anilosohnvi.,Close the *gate* when the cows go by.,,,,,,False,1430.1,hisdû:hnv sdù:di ná wahga à:ni:lo:sohnv̋:’i.
1420,ced,ᏍᏚᎢᏍᏗ ᎦᎶᎯᏍᏗ ᎠᏍᏚᎢᏍᏙᏗ.,sduisdi galosdi asduisdohdi.,*A key* is for unlocking a door.,,,,,,False,1431.1,sdu’í:sdi galosdi̋ asdu’i̋:sdohdi.
1421,ced,ᏎᏓᏂ ᏗᏣᏠᏒ ᏂᎨᏒᎾ ᏱᎩ ᎪᎯ ᎢᎦ‚ ᎡᎵᏊ ᎢᏧᎳᎭ ᏱᏍᏓᎢ.,sedani dijadlosv nigesvn yigi kohi iga eligwu ijulaha yisdai.,If you haven’t been confronted by *Satan* today‚ it’s possible you two are walking in the same direction.,,,,,,False,1433.1,sědáni dijadlo:sv̋ nigě:sv̋:n yígi kò:hi i:ga e:li̋:gwu i:jú:là:ha̋ yisdá:’i.
1422,ced,ᎢᎦᏓ ᏗᏎᎯᏍᏗ ᏎᏗ ᎠᏓ ᏗᎪᏢᏔᏅ ᎨᏐᎢ.,igada disehisdi sedi ada digohlvhtanv gesoi.,Some dressers are made of *walnut.*,,,,,,False,1434.1,igá:da dì:se:hísdi̋: se:di ada digo:hlvhtanv̋ gè:só:’i.
1423,ced,ᏎᎳᏉᏯ ᏍᏓᏱ ᎠᎪᏩᏛᏗ ᎦᏄᎸᏒᎢ.,selagwoya sdayi agowahtvhdi ganulvsvi.,It’s difficult to see *a green snake* in the grass.,,,,,,False,1435.1,se:lágwǒ:ya sdà:yi agò:wahtv:hdi̋: ganulv̂:sv̋:’i.
1424,ced,ᎯᎳ ᎢᎦ ᏎᎷ ᏕᎭᏛᎯᏍᏓ ᎪᎯ ᎪᎩ?,hila iga selu dehatvhisda kohi gogi?,How much *corn* did you raise this summer?,,,,,,False,1436.1,hilá: iga̋: sě:lú de:hátvhísda kò:hi go:gi?
1425,ced,Ꮎ ᏗᎦᎶᎩᏍᎩ ᏎᎷ ᎠᎾᏔᏍᎩᏍᎩ ᏓᏫᏍᎦ.,na digalogisgi selu anhtasgisgi dahwisga.,That farmer is planting some *popcorn.*,,,,,,False,1437.1,ná digalo:gi̋:sgi sě:lu ánhtasgì:sgi dà:hwisga.
1426,ced,ᏎᎷ ᎢᏌ ᎦᏅᏛ ᎤᏤᏩᏍᏙᏔᏅᎢ.,selu isa ganhdv ujewasdohtanvi.,He accidentally spilled a sack of *corn meal.*,,,,,,False,1438.1,sě:lú i:sa ga:nhdv̋: ù:je:wâ:sdohtánv́:’i.
1427,ced,ᏎᎷ ᏧᏓ ᏧᎧᏲᏓ ᏓᎪᎲᏍᏗᎭ.,selu juda jukahyoda dagohvsdiha.,He’s burning some dry *corncobs.*,,,,,,False,1439.1,se:lú ju:da ju:kahyő:da dà:góhvsdihâ.
1428,ced,ᏍᎪᎯ ᎢᏳᏩᏂᎸ ᏂᏚᎵᏏᏂᏒ ᎦᎦᏙᏍᏗᏍᎪ ᎧᏃᎮᏓ ᎠᏓᏴᎳᏛᏍᎩ ᎠᎩᎲᎢ.,sgohi iyuwahnilv nidulsihnisv gagatosdisgo kanohesgv adayvlatvsgi agihvi.,I watch the news at *ten* o’clock each night on my television set.,,,,,,False,1441.1,sgǒ:hi iyúwa:hnilv̋: nidù:lsihnî:sv̋ gagà:to:sdí:sgó kano:hě:sgv̋: adayv̋:latvsgi à:gihv̋:’i.
1429,ced,ᏍᎪᎯᏁ ᏐᎢ ᎧᎴᏍᏗ ᏛᎦᎷᏥ.,sgohine soi kalesdi dvgaluhji.,He’s coming back the *tenth* of next month.,,,,,,False,1442.1,sgo:hi:ne̋: ső’i ká’le̋:sdi dv:gáluhji.
1430,ced,Ꮲ ᏍᎪᎯᏥᏆ ᎾᏂᎥ ᏴᏫ.,dlv sgohitsgw naniv yvwi.,There were about a *hundred* people.,,,,,,False,1443.1,dlv̋: sgǒ:hítsgw nà:ní:’v́ yv:wi.
1431,ced,Ꮎ ᏗᏂᏲᏟ ᏍᏆᏞᏍᏗ ᏧᎾᏁᎶᏗ ᎤᎾᏚᎵᎭ.,na diniyohli sgwahlesdi ju anelhdohdi unaduliha.,The children want to play *ball.*,,,,,,False,1444.1,ná di:ni:yő:hli sgwà:hlé:sdi ju: a:né:lhdohdi̋: ù:nadulǐ:ha.
